Date,Open,High,Low,Close,Adj Close,Volume,prev_close,daily_return
2010-02-01,108.1500015258789,109.06999969482422,107.5,109.05999755859375,83.5873794555664,187865000,107.38999938964844,0.015550779201385145
2010-02-02,109.26000213623047,110.58999633789062,108.87999725341797,110.37999725341797,84.5990982055664,216327900,109.05999755859375,0.012103426777678283
2010-02-03,109.87999725341797,110.4800033569336,109.51000213623047,109.83000183105469,84.17754364013672,172730700,110.37999725341797,-0.0049827453890994855
2010-02-04,108.9800033569336,109.02999877929688,106.41999816894531,106.44000244140625,81.57931518554688,356715700,109.83000183105469,-0.030865877566523925
2010-02-05,106.55999755859375,106.87999725341797,104.58000183105469,106.66000366210938,81.74794006347656,493585800,106.44000244140625,0.002066903566863676
2010-02-08,106.73999786376953,107.33000183105469,105.80999755859375,105.88999938964844,81.15778350830078,224166900,106.66000366210938,-0.007219241009031374
2010-02-09,107.12999725341797,108.1500015258789,106.2699966430664,107.22000122070312,82.17713165283203,337820500,105.88999938964844,0.012560221349710465
2010-02-10,107.05000305175781,107.5999984741211,106.11000061035156,107.01000213623047,82.01619720458984,240511500,107.22000122070312,-0.0019585812542605163
2010-02-11,106.87000274658203,108.25,106.25,108.12999725341797,82.87460327148438,223591600,107.01000213623047,0.010466265721233103
2010-02-12,106.98999786376953,108.0999984741211,106.51000213623047,108.04000091552734,82.80564880371094,304622100,108.12999725341797,-0.0008322976063682708
2010-02-16,108.86000061035156,109.8499984741211,107.81999969482422,109.73999786376953,84.10857391357422,159317500,108.04000091552734,0.01573488461529493
2010-02-17,110.2699966430664,110.41000366210938,109.73999786376953,110.26000213623047,84.50711059570312,168845100,109.73999786376953,0.004738511778599408
2010-02-18,110.08000183105469,111.13999938964844,110.04000091552734,110.91000366210938,85.00529479980469,193708600,110.26000213623047,0.0058951706265686354
2010-02-19,110.62000274658203,111.56999969482422,110.36000061035156,111.13999938964844,85.18156433105469,222684900,110.91000366210938,0.0020737149034792957
2010-02-22,111.55000305175781,111.58000183105469,110.83000183105469,111.16000366210938,85.19689178466797,132346900,111.13999938964844,0.00017999165530668826
2010-02-23,110.86000061035156,111.19999694824219,109.5199966430664,109.80999755859375,84.16219329833984,207497000,111.16000366210938,-0.012144710858585483
2010-02-24,110.13999938964844,111.0,109.86000061035156,110.81999969482422,84.9363021850586,176350700,109.80999755859375,0.009197724785409811
2010-02-25,109.23999786376953,110.75,108.94000244140625,110.66999816894531,84.82136535644531,259634700,110.81999969482422,-0.0013535600639954515
2010-02-26,110.7699966430664,111.12000274658203,110.11000061035156,110.73999786376953,84.8749771118164,173589300,110.66999816894531,0.0006325083218792216
2010-03-01,111.19999694824219,112.0,111.16999816894531,111.88999938964844,85.75640106201172,147709700,110.73999786376953,0.010384698826648053
2010-03-02,112.37000274658203,112.73999786376953,112.0,112.19999694824219,85.99394989013672,160992400,111.88999938964844,0.0027705564419051587
2010-03-03,112.48999786376953,112.97000122070312,112.0199966430664,112.30000305175781,86.0706558227539,150785000,112.19999694824219,0.0008913200199260896
2010-03-04,112.44999694824219,112.80000305175781,112.02999877929688,112.63999938964844,86.33124542236328,135770400,112.30000305175781,0.003027571938122975
2010-03-05,113.37000274658203,114.33999633789062,113.0999984741211,114.25,87.56517791748047,176118800,112.63999938964844,0.014293329359690299
2010-03-08,114.26000213623047,114.5199966430664,114.06999969482422,114.2699966430664,87.58052062988281,114631200,114.25,0.00017502532224433764
2010-03-09,113.93000030517578,114.98999786376953,113.87000274658203,114.45999908447266,87.72612762451172,154556700,114.2699966430664,0.0016627500392754069
2010-03-10,114.51000213623047,115.27999877929688,114.41000366210938,114.97000122070312,88.11701965332031,186088800,114.45999908447266,0.004455723748993501
2010-03-11,114.69999694824219,115.4800033569336,114.3499984741211,115.44999694824219,88.48487091064453,160791100,114.97000122070312,0.0041749649686237955
2010-03-12,115.94999694824219,115.97000122070312,115.13999938964844,115.45999908447266,88.49258422851562,162074800,115.44999694824219,8.663608917158783e-05
2010-03-15,115.26000213623047,115.56999969482422,114.5999984741211,115.48999786376953,88.51555633544922,146816800,115.45999908447266,0.0002598196737808589
2010-03-16,115.80999755859375,116.5199966430664,115.48999786376953,116.41000366210938,89.22068786621094,168673000,115.48999786376953,0.00796610802110398
2010-03-17,116.76000213623047,117.4800033569336,116.41999816894531,117.0999984741211,89.74949645996094,177468100,116.41000366210938,0.005927281078132118
2010-03-18,117.11000061035156,117.2699966430664,116.56999969482422,117.04000091552734,89.70353698730469,196509100,117.0999984741211,-0.0005123617367681632
2010-03-19,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,89.2494888305664,226641100,117.04000091552734,-0.009142170936896066
2010-03-22,115.30999755859375,116.80000305175781,115.23999786376953,116.58999633789062,89.72663879394531,184477800,115.97000122070312,0.005346168066408641
2010-03-23,116.76000213623047,117.51000213623047,116.37999725341797,117.41000366210938,90.3576889038086,182941600,116.58999633789062,0.007033256282488187
2010-03-24,116.97000122070312,117.43000030517578,115.58000183105469,116.83999633789062,89.91902923583984,196072600,117.41000366210938,-0.004854844616640652
2010-03-25,117.62999725341797,118.16999816894531,116.51000213623047,116.6500015258789,89.7728042602539,223396300,116.83999633789062,-0.0016261110746894625
2010-03-26,116.87000274658203,117.41999816894531,116.12000274658203,116.58000183105469,89.71892547607422,205808500,116.6500015258789,-0.0006000831025165798
2010-03-29,117.16999816894531,117.52999877929688,116.69000244140625,117.31999969482422,90.28842163085938,134513500,116.58000183105469,0.006347554058559135
2010-03-30,117.45999908447266,117.83000183105469,116.91000366210938,117.4000015258789,90.34996795654297,145772500,117.31999969482422,0.0006819112790896753
2010-03-31,116.94999694824219,117.5199966430664,116.61000061035156,117.0,90.04214477539062,161078700,117.4000015258789,-0.0034071679785347975
2010-04-01,117.80000305175781,118.25,117.0999984741211,117.80000305175781,90.6578140258789,161215200,117.0,0.00683763292100692
2010-04-05,118.25,118.83999633789062,117.91999816894531,118.76000213623047,91.39664459228516,105847600,117.80000305175781,0.008149397789496415
2010-04-06,118.41999816894531,119.25,118.29000091552734,119.04000091552734,91.61212921142578,110384200,118.76000213623047,0.002357685872855564
2010-04-07,118.80000305175781,119.36000061035156,117.80999755859375,118.36000061035156,91.08879089355469,184576300,119.04000091552734,-0.005712368111105093
2010-04-08,117.94999694824219,118.97000122070312,117.5999984741211,118.7699966430664,91.40432739257812,158704000,118.36000061035156,0.0034639745741855688
2010-04-09,119.0199966430664,119.5999984741211,118.80000305175781,119.55000305175781,92.0046157836914,133006500,118.7699966430664,0.006567369122990829
2010-04-12,119.69999694824219,120.05000305175781,119.55999755859375,119.73999786376953,92.15084075927734,110279000,119.55000305175781,0.0015892497462293154
2010-04-13,119.62000274658203,120.04000091552734,119.0,119.83000183105469,92.22010040283203,125043600,119.73999786376953,0.0007516616743852289
2010-04-14,120.2699966430664,121.19000244140625,120.08000183105469,121.19000244140625,93.26676177978516,161609000,119.83000183105469,0.011349416586582395
2010-04-15,120.98999786376953,121.56999969482422,120.94999694824219,121.29000091552734,93.34368133544922,144615300,121.19000244140625,0.0008251379825612304
2010-04-16,120.86000061035156,121.29000091552734,118.75,119.36000061035156,91.8583755493164,366786700,121.29000091552734,-0.015912278758410836
2010-04-19,119.01000213623047,119.93000030517578,118.47000122070312,119.80999755859375,92.20471954345703,217947800,119.36000061035156,0.0037700816516514912
2010-04-20,120.55999755859375,120.9800033569336,119.87000274658203,120.87999725341797,93.02816772460938,157708000,119.80999755859375,0.008930804746080767
2010-04-21,120.94999694824219,121.2300033569336,119.98999786376953,120.66000366210938,92.85887145996094,192910100,120.87999725341797,-0.0018199337881137367
2010-04-22,119.80999755859375,121.16999816894531,119.12000274658203,121.0199966430664,93.13593292236328,115360300,120.66000366210938,0.002983531990974786
2010-04-23,120.94000244140625,121.86000061035156,120.62999725341797,121.80999755859375,93.74388885498047,177335500,121.0199966430664,0.006527854383084675
2010-04-26,121.8499984741211,122.12000274658203,121.2300033569336,121.3499984741211,93.38988494873047,143457300,121.80999755859375,-0.0037763655996412293
2010-04-27,120.6500015258789,121.33999633789062,118.25,118.4800033569336,91.18115997314453,355853300,121.3499984741211,-0.023650557505359604
2010-04-28,119.05000305175781,119.68000030517578,118.2699966430664,119.37999725341797,91.873779296875,300674100,118.4800033569336,0.007596167040720303
2010-04-29,120.0999984741211,121.11000061035156,120.06999969482422,120.86000061035156,93.01277923583984,193775000,119.37999725341797,0.012397414901860637
2010-04-30,120.87999725341797,121.01000213623047,118.77999877929688,118.80999755859375,91.43510437011719,270000900,120.86000061035156,-0.01696179911803042
2010-05-03,119.37999725341797,120.68000030517578,119.19999694824219,120.3499984741211,92.62030792236328,182747900,118.80999755859375,0.012961879868466974
2010-05-04,119.01000213623047,119.02999877929688,116.91999816894531,117.5199966430664,90.44234466552734,360353400,120.3499984741211,-0.023514764162321344
2010-05-05,116.55999755859375,117.80000305175781,115.97000122070312,116.81999969482422,89.90362548828125,328973200,117.5199966430664,-0.005956407149740106
2010-05-06,116.26000213623047,117.0,105.0,112.94000244140625,86.9176025390625,647356600,116.81999969482422,-0.03321346741614373
2010-05-07,112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623047,85.62469482421875,637558800,112.94000244140625,-0.014875157330082156
2010-05-10,115.80999755859375,116.6500015258789,114.91000366210938,116.16000366210938,89.39569091796875,396159600,111.26000213623047,0.04404099794892313
2010-05-11,115.06999969482422,117.36000061035156,114.91000366210938,115.83000183105469,89.14170837402344,317849800,116.16000366210938,-0.0028409247645567737
2010-05-12,116.29000091552734,117.62000274658203,116.08999633789062,117.44999694824219,90.38844299316406,235607100,115.83000183105469,0.01398597160993198
2010-05-13,117.12999725341797,117.68000030517578,115.88999938964844,115.98999786376953,89.26488494873047,234452500,117.44999694824219,-0.012430814154180458
2010-05-14,115.12000274658203,115.33000183105469,112.87000274658203,113.88999938964844,87.64873504638672,345601400,115.98999786376953,-0.018104996230688286
2010-05-17,114.19999694824219,114.5199966430664,111.7699966430664,113.94999694824219,87.69490051269531,325739800,113.88999938964844,0.0005268026948397342
2010-05-18,114.87999725341797,115.22000122070312,112.02999877929688,112.4000015258789,86.50202941894531,360556800,113.94999694824219,-0.01360241741004442
2010-05-19,111.7699966430664,112.7699966430664,110.36000061035156,111.76000213623047,86.00950622558594,394742700,112.4000015258789,-0.005693944670464135
2010-05-20,109.37999725341797,109.88999938964844,107.47000122070312,107.54000091552734,82.76183319091797,530418300,111.76000213623047,-0.03775949481066698
2010-05-21,105.91000366210938,109.37999725341797,105.36000061035156,109.11000061035156,83.97008514404297,500909400,107.54000091552734,0.01459921593321778
2010-05-24,108.5199966430664,109.38999938964844,107.61000061035156,107.70999908447266,82.8926773071289,269823000,109.11000061035156,-0.012831101805952039
2010-05-25,105.11000061035156,107.87000274658203,104.37999725341797,107.81999969482422,82.9773178100586,396505200,107.70999908447266,0.0010212664681696904
2010-05-26,108.4800033569336,109.47000122070312,106.8499984741211,107.16999816894531,82.47705841064453,349719300,107.81999969482422,-0.006028580297891661
2010-05-27,109.19000244140625,110.80000305175781,108.77999877929688,110.76000213623047,85.23992156982422,300870500,107.16999816894531,0.03349821805190101
2010-05-28,110.63999938964844,110.72000122070312,108.8499984741211,109.37000274658203,84.1701889038086,297933500,110.76000213623047,-0.012549651163231257
2010-06-01,108.3499984741211,109.94999694824219,107.37000274658203,107.52999877929688,82.75413513183594,277909400,109.37000274658203,-0.016823662074404222
2010-06-02,108.08000183105469,110.33999633789062,107.51000213623047,110.33000183105469,84.90898895263672,240243700,107.52999877929688,0.02603927353802682
2010-06-03,110.6500015258789,111.05999755859375,109.58000183105469,110.70999908447266,85.20143127441406,226618300,110.33000183105469,0.0034441878646920276
2010-06-04,108.61000061035156,109.33000183105469,106.45999908447266,106.81999969482422,82.2077407836914,398475600,110.70999908447266,-0.03513683878436613
2010-06-07,107.19999694824219,107.61000061035156,105.41000366210938,105.48999786376953,81.18417358398438,264609100,106.81999969482422,-0.012450869077461069
2010-06-08,105.56999969482422,106.83000183105469,104.6500015258789,106.62000274658203,82.05379486083984,357774300,105.48999786376953,0.010711962325298252
2010-06-09,107.23999786376953,108.27999877929688,105.5999984741211,106.05000305175781,81.61515045166016,268023300,106.62000274658203,-0.0053460859139069505
2010-06-10,107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,84.00086212158203,317890600,106.05000305175781,0.02923147934854975
2010-06-11,108.19000244140625,109.75,108.12000274658203,109.68000030517578,84.40877532958984,214128200,109.1500015258789,0.004855691909186222
2010-06-14,110.5199966430664,111.12000274658203,109.4000015258789,109.51000213623047,84.27791595458984,207196100,109.68000030517578,-0.0015499468314397191
2010-06-15,110.27999877929688,112.0999984741211,110.08999633789062,112.0,86.1941909790039,238268700,109.51000213623047,0.022737629579003826
2010-06-16,111.41999816894531,112.41999816894531,111.19999694824219,111.95999908447266,86.16340637207031,216374000,112.0,-0.0003571510314941406
2010-06-17,112.27999877929688,112.33000183105469,111.05000305175781,112.13999938964844,86.30192565917969,263185800,111.95999908447266,0.0016077197807047305
2010-06-18,111.83000183105469,112.12999725341797,111.37000274658203,111.7300033569336,86.39546966552734,174006600,112.13999938964844,-0.0036561087475152076
2010-06-21,113.12000274658203,113.19999694824219,110.79000091552734,111.41000366210938,86.14808654785156,213140700,111.7300033569336,-0.0028640444393610576
2010-06-22,111.41000366210938,111.9000015258789,109.41000366210938,109.56999969482422,84.72527313232422,239355400,111.41000366210938,-0.01651560817523734
2010-06-23,109.63999938964844,110.02999877929688,108.4800033569336,109.2300033569336,84.46238708496094,254639900,109.56999969482422,-0.00310300573914013
2010-06-24,108.69000244140625,108.83000183105469,107.13999938964844,107.41999816894531,83.06275177001953,268523600,109.2300033569336,-0.016570586215892358
2010-06-25,107.73999786376953,108.41999816894531,106.7699966430664,107.87000274658203,83.41073608398438,238726500,107.41999816894531,0.004189206714833249
2010-06-28,108.02999877929688,108.31999969482422,107.13999938964844,107.52999877929688,83.14784240722656,169218600,107.87000274658203,-0.003151978850727599
2010-06-29,106.0199966430664,107.51000213623047,103.55000305175781,104.20999908447266,80.58064270019531,373649500,107.52999877929688,-0.030875102134414134
2010-06-30,103.91999816894531,104.87999725341797,102.87999725341797,103.22000122070312,79.81511688232422,284101700,104.20999908447266,-0.009500027564217084
2010-07-01,103.1500015258789,103.48999786376953,101.12999725341797,102.76000213623047,79.45943450927734,382924800,103.22000122070312,-0.004456491755789549
2010-07-02,103.11000061035156,103.41999816894531,101.62000274658203,102.19999694824219,79.02642822265625,233385200,102.76000213623047,-0.005449641653820447
2010-07-06,103.63999938964844,104.37000274658203,101.87999725341797,102.87000274658203,79.54447937011719,256935300,102.19999694824219,0.006555829925114054
2010-07-07,103.12999725341797,106.23999786376953,103.0199966430664,106.11000061035156,82.0498046875,253769400,102.87000274658203,0.0314960413848846
2010-07-08,107.0,107.27999877929688,105.91000366210938,107.16000366210938,82.86173248291016,210842100,106.11000061035156,0.009895420278184242
2010-07-09,107.12999725341797,107.97000122070312,106.93000030517578,107.95999908447266,83.4803695678711,144999900,107.16000366210938,0.007465429218216357
2010-07-12,107.5999984741211,108.23999786376953,107.1500015258789,108.02999877929688,83.53445434570312,131283600,107.95999908447266,0.000648385470709778
2010-07-13,109.1500015258789,110.08999633789062,108.93000030517578,109.66000366210938,84.79487609863281,213025900,108.02999877929688,0.01508844673915588
2010-07-14,109.30999755859375,110.08000183105469,108.86000061035156,109.6500015258789,84.7871322631836,184426800,109.66000366210938,-9.12104313007811e-05
2010-07-15,109.61000061035156,110.05999755859375,108.16999816894531,109.68000030517578,84.81034088134766,232337900,109.6500015258789,0.00027358667468679876
2010-07-16,109.08999633789062,109.20999908447266,106.44999694824219,106.66000366210938,82.4751205444336,282693400,109.68000030517578,-0.027534615560389386
2010-07-19,107.05000305175781,107.62999725341797,106.22000122070312,107.29000091552734,82.9622573852539,186709000,106.66000366210938,0.005906593210082356
2010-07-20,105.87000274658203,108.55999755859375,105.81999969482422,108.4800033569336,83.88241577148438,258162400,107.29000091552734,0.011091457090611545
2010-07-21,109.04000091552734,109.06999969482422,106.62999725341797,107.06999969482422,82.7921371459961,264527000,108.4800033569336,-0.01299782096678237
2010-07-22,108.33999633789062,109.94000244140625,108.33000183105469,109.45999908447266,84.64022064208984,274781300,107.06999969482422,0.022321839884753114
2010-07-23,109.23999786376953,110.56999969482422,108.93000030517578,110.41000366210938,85.37482452392578,222020800,109.45999908447266,0.00867901137934024
2010-07-26,110.5999984741211,111.66999816894531,110.29000091552734,111.55999755859375,86.26405334472656,184445700,110.41000366210938,0.010415667587546862
2010-07-27,112.16999816894531,112.29000091552734,111.11000061035156,111.55000305175781,86.25630950927734,204855600,111.55999755859375,-8.958862544516943e-05
2010-07-28,111.31999969482422,111.66000366210938,110.45999908447266,110.83000183105469,85.6995849609375,163056200,111.55000305175781,-0.006454515472931521
2010-07-29,111.5199966430664,111.81999969482422,109.41000366210938,110.29000091552734,85.28202056884766,220149100,110.83000183105469,-0.004872335167426023
2010-07-30,109.16999816894531,110.86000061035156,108.9800033569336,110.2699966430664,85.26657104492188,220070600,110.29000091552734,-0.00018137884028357476
2010-08-02,111.98999786376953,112.94000244140625,111.54000091552734,112.76000213623047,87.19194793701172,188263200,110.2699966430664,0.022580988201386987
2010-08-03,112.4800033569336,112.7699966430664,111.8499984741211,112.22000122070312,86.77442169189453,146657300,112.76000213623047,-0.004788940274007336
2010-08-04,112.52999877929688,113.11000061035156,112.16000366210938,112.97000122070312,87.35432434082031,158171700,112.22000122070312,0.0066833005867195094
2010-08-05,112.25,112.91000366210938,112.08000183105469,112.8499984741211,87.26155853271484,140473800,112.97000122070312,-0.0010622532113422345
2010-08-06,111.73999786376953,112.56999969482422,110.91999816894531,112.38999938964844,86.9058609008789,239728300,112.8499984741211,-0.004076199297230354
2010-08-09,112.91999816894531,113.18000030517578,112.31999969482422,112.98999786376953,87.36980438232422,120800400,112.38999938964844,0.005338539704417444
2010-08-10,112.02999877929688,112.9800033569336,111.37000274658203,112.37999725341797,86.89810943603516,242916300,112.98999786376953,-0.005398713354141549
2010-08-11,110.6500015258789,110.69000244140625,109.12000274658203,109.30000305175781,84.51648712158203,273406900,112.37999725341797,-0.02740696099782547
2010-08-12,107.6500015258789,109.0199966430664,107.5999984741211,108.62999725341797,83.99842071533203,239542600,109.30000305175781,-0.006129970536437823
2010-08-13,108.29000091552734,108.95999908447266,108.18000030517578,108.30999755859375,83.7509765625,158698500,108.62999725341797,-0.002945776515833942
2010-08-16,107.56999969482422,108.61000061035156,107.18000030517578,108.26000213623047,83.7123031616211,147895300,108.30999755859375,-0.00046159563743164433
2010-08-17,109.19000244140625,110.38999938964844,108.87999725341797,109.58999633789062,84.7407455444336,172270300,108.26000213623047,0.012285185437060475
2010-08-18,109.54000091552734,110.37999725341797,108.91000366210938,109.79000091552734,84.89540100097656,182922100,109.58999633789062,0.0018250258629450844
2010-08-19,109.22000122070312,109.48999786376953,107.43000030517578,107.87999725341797,83.41850280761719,265847600,109.79000091552734,-0.017396881739521364
2010-08-20,107.55999755859375,107.94000244140625,106.75,107.52999877929688,83.14784240722656,209714200,107.87999725341797,-0.0032443315075261214
2010-08-23,108.04000091552734,108.56999969482422,107.06999969482422,107.12000274658203,82.8307876586914,163490300,107.52999877929688,-0.0038128525748089004
2010-08-24,105.94999694824219,106.38999938964844,104.97000122070312,105.52999877929688,81.60138702392578,280677800,107.12000274658203,-0.014843203197508203
2010-08-25,104.94999694824219,106.33999633789062,104.29000091552734,105.94000244140625,81.91839599609375,272234800,105.52999877929688,0.003885185888865994
2010-08-26,106.44000244140625,106.58000183105469,104.87999725341797,105.2300033569336,81.36936950683594,224439500,105.94000244140625,-0.00670189794327547
2010-08-27,105.88999938964844,106.97000122070312,104.30999755859375,106.86000061035156,82.62977600097656,272649000,105.2300033569336,0.01548985271709169
2010-08-30,106.58000183105469,106.91000366210938,105.30000305175781,105.30999755859375,81.43122863769531,167238600,106.86000061035156,-0.014504988236053395
2010-08-31,104.91999816894531,105.9800033569336,104.48999786376953,105.30999755859375,81.43122863769531,273933100,105.30999755859375,0.0
2010-09-01,106.7300033569336,108.61000061035156,106.66000366210938,108.45999908447266,83.86697387695312,256828100,105.30999755859375,0.02991170448110836
2010-09-02,108.72000122070312,109.48999786376953,108.48999786376953,109.47000122070312,84.64798736572266,156112200,108.45999908447266,0.009312208600000371
2010-09-03,110.54000091552734,110.98999786376953,109.94999694824219,110.88999938964844,85.7459945678711,212197300,109.47000122070312,0.01297157351887157
2010-09-07,110.37000274658203,110.51000213623047,109.55000305175781,109.63999938964844,84.77942657470703,141973700,110.88999938964844,-0.011272432202003357
2010-09-08,109.86000061035156,110.8499984741211,109.80999755859375,110.41000366210938,85.37482452392578,149924400,109.63999938964844,0.0070230233194770175
2010-09-09,111.6500015258789,111.68000030517578,110.62000274658203,110.91999816894531,85.7691650390625,147017900,110.41000366210938,0.004619096910789766
2010-09-10,111.12000274658203,111.61000061035156,110.87000274658203,111.4800033569336,86.20218658447266,127819000,110.91999816894531,0.005048730591712847
2010-09-13,112.58000183105469,112.94999694824219,112.12999725341797,112.72000122070312,87.16104888916016,178503500,111.4800033569336,0.01112305190554519
2010-09-14,112.5,113.29000091552734,112.08000183105469,112.6500015258789,87.10687255859375,209823600,112.72000122070312,-0.0006210050928509014
2010-09-15,112.31999969482422,113.20999908447266,111.9800033569336,113.08000183105469,87.43939208984375,168608400,112.6500015258789,0.0038171353692968424
2010-09-16,112.7300033569336,113.12000274658203,112.3499984741211,113.05000305175781,87.41618347167969,199962900,113.08000183105469,-0.00026528810409554016
2010-09-17,113.04000091552734,113.1500015258789,112.18000030517578,112.48999786376953,87.4488525390625,195836900,113.05000305175781,-0.004953606128890509
2010-09-20,112.87999725341797,114.45999908447266,112.5199966430664,114.20999908447266,88.7859878540039,214555200,112.48999786376953,0.01529025916407356
2010-09-21,114.30000305175781,114.83999633789062,113.51000213623047,113.9800033569336,88.60716247558594,268389100,114.20999908447266,-0.0020137967724608297
2010-09-22,113.80000305175781,114.44000244140625,113.0999984741211,113.41999816894531,88.17181396484375,191322400,113.9800033569336,-0.004913188028558002
2010-09-23,112.48999786376953,113.66999816894531,112.18000030517578,112.5,87.45661926269531,202354300,113.41999816894531,-0.008111428176668878
2010-09-24,113.75,114.9000015258789,113.6500015258789,114.81999969482422,89.26018524169922,209671800,112.5,0.020622219509548678
2010-09-27,114.86000061035156,114.98999786376953,114.16000366210938,114.2699966430664,88.83260345458984,128761800,114.81999969482422,-0.004790132844623263
2010-09-28,114.41999816894531,115.04000091552734,113.18000030517578,114.66999816894531,89.14356994628906,209207500,114.2699966430664,0.0035004947722923063
2010-09-29,114.37999725341797,114.91000366210938,114.0199966430664,114.47000122070312,88.98810577392578,179665800,114.66999816894531,-0.0017441087593594862
2010-09-30,115.05000305175781,115.79000091552734,113.58999633789062,114.12999725341797,88.7237548828125,287106700,114.47000122070312,-0.0029702451616961945
2010-10-01,114.98999786376953,115.12000274658203,113.93000030517578,114.61000061035156,89.09693145751953,174638700,114.12999725341797,0.0042057598220017756
2010-10-04,114.37000274658203,114.8499984741211,113.18000030517578,113.75,88.42839050292969,166153200,114.61000061035156,-0.007503713513407728
2010-10-05,114.80000305175781,116.31999969482422,114.66999816894531,116.04000091552734,90.20861053466797,229634100,113.75,0.020131876180460084
2010-10-06,116.0199966430664,116.33000183105469,115.55999755859375,116.02999877929688,90.2008285522461,148626600,116.04000091552734,-8.619558903444346e-05
2010-10-07,116.5,116.52999877929688,115.19000244140625,115.88999938964844,90.09200286865234,164860000,116.02999877929688,-0.0012065792564105449
2010-10-08,116.05000305175781,116.86000061035156,115.61000061035156,116.54000091552734,90.59730529785156,177760100,115.88999938964844,0.005608780130315294
2010-10-11,116.72000122070312,116.97000122070312,116.25,116.6500015258789,90.68280029296875,103098300,116.54000091552734,0.0009438871588074438
2010-10-12,116.2699966430664,117.3499984741211,115.6500015258789,117.01000213623047,90.9626693725586,182210000,116.6500015258789,0.0030861603569862783
2010-10-13,117.66000366210938,118.55000305175781,117.37999725341797,117.91999816894531,91.6700668334961,194347200,117.01000213623047,0.00777707901975222
2010-10-14,117.80999755859375,118.01000213623047,116.72000122070312,117.45999908447266,91.31248474121094,217764300,117.91999816894531,-0.0039009420930757877
2010-10-15,118.27999877929688,118.3499984741211,116.76000213623047,117.69999694824219,91.49906158447266,243705000,117.45999908447266,0.0020432305945867757
2010-10-18,117.73999786376953,118.66999816894531,117.30999755859375,118.27999877929688,91.94993591308594,141204800,117.69999694824219,0.004927798182609466
2010-10-19,117.19000244140625,117.8499984741211,116.0199966430664,116.7300033569336,90.74501037597656,280604700,118.27999877929688,-0.013104459235373178
2010-10-20,116.94000244140625,118.44000244140625,116.87000274658203,117.87000274658203,91.63123321533203,200051800,116.7300033569336,0.00976612145004907
2010-10-21,118.4000015258789,119.08999633789062,117.20999908447266,118.12999725341797,91.83335876464844,221585500,117.87000274658203,0.002205773316175552
2010-10-22,118.30999755859375,118.52999877929688,118.0,118.3499984741211,92.00439453125,108212400,118.12999725341797,0.0018623654094493958
